timestamp,open,high,low,close,volume,trade_count,vwap,id,updated_time
2016-01-26,97.61,97.88,95.66,97.34,26877080,153977,96.877263,FB,2022/03/04 18:00:51
2016-01-27,97.83,97.85,94.23,94.45,58699359,305030,97.813338,FB,2022/03/04 18:00:51
2016-01-28,107.06,110.34,104.81,109.11,107475327,603171,107.869024,FB,2022/03/04 18:00:51
2016-01-29,109.1,112.84,108.84,112.21,62737848,333215,111.641977,FB,2022/03/04 18:00:51
2016-02-01,112.35,115.72,112.01,115.09,46132726,252334,114.507681,FB,2022/03/04 18:00:51
2016-02-02,114.75,117.59,113.2,114.61,56161083,291392,115.287944,FB,2022/03/04 18:00:51
2016-02-03,115.26,115.3407,109.75,112.69,56919324,309548,111.980223,FB,2022/03/04 18:00:51
2016-02-04,111.94,111.94,109.25,110.49,38890199,225988,110.458831,FB,2022/03/04 18:00:51
2016-02-05,109.32,109.58,103.18,104.07,76892633,428266,105.197103,FB,2022/03/04 18:00:51
2016-02-08,100.28,102.68,97.46,99.75,71229746,433773,99.617817,FB,2022/03/04 18:00:51
2016-02-09,97.1,102.4,96.82,99.54,62709018,348770,99.938657,FB,2022/03/04 18:00:51
2016-02-10,101.5,103.25,100.24,101.0,45179370,245524,101.969122,FB,2022/03/04 18:00:51
2016-02-11,99.51,105.11,98.88,101.91,43670634,244499,100.590542,FB,2022/03/04 18:00:51
2016-02-12,103.75,104.24,101.09,102.01,36176760,202715,102.581552,FB,2022/03/04 18:00:51
2016-02-16,103.8,103.93,100.24,101.61,45687224,273203,101.741624,FB,2022/03/04 18:00:51
2016-02-17,102.02,105.72,100.4,105.2,44073369,231938,103.898832,FB,2022/03/04 18:00:51
2016-02-18,105.74,106.0,103.03,103.47,29593508,162741,104.042527,FB,2022/03/04 18:00:51
2016-02-19,102.58,105.02,102.06,104.57,32404516,170532,104.029731,FB,2022/03/04 18:00:51
2016-02-22,105.5,108.25,105.34,107.16,35698355,199020,107.039138,FB,2022/03/04 18:00:51
2016-02-23,106.86,107.47,105.12,105.46,25319311,144566,106.036706,FB,2022/03/04 18:00:51
2016-02-24,104.15,106.95,102.74,106.88,34412437,192558,104.765436,FB,2022/03/04 18:00:51
2016-02-25,107.09,108.07,105.61,108.07,29906278,164554,107.054697,FB,2022/03/04 18:00:51
2016-02-26,108.73,109.45,107.16,107.92,26686193,150503,108.216249,FB,2022/03/04 18:00:51
2016-02-29,107.61,108.9101,106.75,106.92,32778992,131444,107.594406,FB,2022/03/04 18:00:51
2016-03-01,107.83,109.82,107.6,109.82,26817309,151133,109.159388,FB,2022/03/04 18:00:51
2016-03-02,109.75,110.55,108.77,109.95,25670170,135632,109.634158,FB,2022/03/04 18:00:51
2016-03-03,110.2,110.3,108.54,109.58,21353092,121450,109.248526,FB,2022/03/04 18:00:51
2016-03-04,110.0,110.05,107.93,108.39,24938858,130364,108.683604,FB,2022/03/04 18:00:51
2016-03-07,108.07,108.07,104.72,105.73,31528655,185933,106.192812,FB,2022/03/04 18:00:51
2016-03-08,104.75,107.37,104.4,105.93,25616963,139268,106.310423,FB,2022/03/04 18:00:51
2016-03-09,106.7,107.51,105.49,107.51,20493305,115437,106.757092,FB,2022/03/04 18:00:51
2016-03-10,108.0,108.66,105.7699,107.32,24854284,140484,107.246856,FB,2022/03/04 18:00:51
2016-03-11,108.48,109.42,107.92,109.41,20697553,113093,108.798842,FB,2022/03/04 18:00:51
2016-03-14,109.26,110.33,108.77,109.89,17249365,96529,109.78401,FB,2022/03/04 18:00:51
2016-03-15,109.13,110.83,108.84,110.67,17618460,102484,110.085505,FB,2022/03/04 18:00:51
2016-03-16,110.51,112.5,110.1,112.18,24744778,144760,111.42727,FB,2022/03/04 18:00:51
2016-03-17,112.15,112.69,110.73,111.02,24241247,134141,111.43792,FB,2022/03/04 18:00:51
2016-03-18,111.73,112.42,110.27,111.45,36256877,139456,111.494069,FB,2022/03/04 18:00:51
2016-03-21,111.63,112.37,111.03,111.85,18447974,113461,111.667523,FB,2022/03/04 18:00:51
2016-03-22,111.34,112.88,111.17,112.25,19001076,91053,112.165834,FB,2022/03/04 18:00:51
2016-03-23,112.01,113.19,112.0,112.54,18561974,101613,112.673757,FB,2022/03/04 18:00:51
2016-03-24,112.13,113.09,111.68,113.05,17839119,93463,112.412942,FB,2022/03/04 18:00:51
2016-03-28,113.39,114.5889,112.95,113.69,21351751,112372,113.76929,FB,2022/03/04 18:00:51
2016-03-29,113.83,116.32,113.64,116.14,29825340,164075,115.177414,FB,2022/03/04 18:00:51
2016-03-30,116.93,116.99,114.355,114.7,33235184,167083,115.492949,FB,2022/03/04 18:00:51
2016-03-31,114.7,115.01,113.7682,114.1,21207526,115317,114.395497,FB,2022/03/04 18:00:51
2016-04-01,113.75,116.17,113.35,116.06,24760504,130294,115.374035,FB,2022/03/04 18:00:51
2016-04-04,114.1,114.55,111.61,112.55,48487913,268880,112.789657,FB,2022/03/04 18:00:51
2016-04-05,112.0,113.32,111.9,112.22,22962365,132686,112.627771,FB,2022/03/04 18:00:51
2016-04-06,112.47,113.81,112.42,113.71,20782640,113183,113.30587,FB,2022/03/04 18:00:51
2016-04-07,113.79,114.89,113.0663,113.64,20714487,115572,113.856601,FB,2022/03/04 18:00:51
2016-04-08,114.3,114.33,109.9,110.63,48497808,235679,111.409466,FB,2022/03/04 18:00:51
2016-04-11,110.69,110.91,108.77,108.99,39762304,202087,109.619703,FB,2022/03/04 18:00:51
2016-04-12,109.35,111.1645,108.99,110.61,26248081,142313,110.350887,FB,2022/03/04 18:00:51
2016-04-13,112.2,112.65,106.52,110.51,88227393,417691,109.389113,FB,2022/03/04 18:00:51
2016-04-14,110.65,112.04,110.26,110.84,28473282,144980,111.156931,FB,2022/03/04 18:00:51
2016-04-15,110.79,110.97,109.2,109.64,20922803,106741,109.838254,FB,2022/03/04 18:00:51
2016-04-18,109.68,110.81,109.2,110.45,21167199,126092,110.07169,FB,2022/03/04 18:00:51
2016-04-19,111.1,112.45,109.16,112.29,30210455,173450,110.983938,FB,2022/03/04 18:00:51
2016-04-20,112.43,113.27,111.56,112.42,21027901,109254,112.469742,FB,2022/03/04 18:00:51
2016-04-21,112.59,114.04,112.31,113.44,20875230,116962,113.289631,FB,2022/03/04 18:00:51
2016-04-22,111.35,111.75,109.01,110.56,38458201,207352,110.216654,FB,2022/03/04 18:00:51
2016-04-25,109.99,110.67,109.07,110.1,21017895,104971,109.827439,FB,2022/03/04 18:00:51
2016-04-26,110.47,110.5,108.15,108.76,22521534,124196,109.288089,FB,2022/03/04 18:00:51
2016-04-27,107.94,108.94,106.31,108.89,52213107,268132,110.564882,FB,2022/03/04 18:00:51
2016-04-28,119.57,120.79,116.23,116.73,87110080,449831,118.815184,FB,2022/03/04 18:00:51
2016-04-29,116.77,117.84,115.84,117.58,37140344,195860,116.907498,FB,2022/03/04 18:00:51
2016-05-02,117.82,118.73,116.57,118.57,28094218,159523,117.854706,FB,2022/03/04 18:00:51
2016-05-03,117.55,118.16,117.02,117.43,24117418,138721,117.682171,FB,2022/03/04 18:00:51
2016-05-04,116.72,118.3,116.57,118.06,23448440,128872,117.719236,FB,2022/03/04 18:00:51
2016-05-05,118.0,118.98,117.25,117.81,22056705,113940,118.069898,FB,2022/03/04 18:00:51
2016-05-06,117.16,119.637,117.1127,119.49,26395568,134348,118.635547,FB,2022/03/04 18:00:51
2016-05-09,119.5,120.28,118.9,119.24,21138059,111342,119.530871,FB,2022/03/04 18:00:51
2016-05-10,119.52,120.5,114.8,120.5,23220046,122634,120.031152,FB,2022/03/04 18:00:51
2016-05-11,120.41,121.08,119.42,119.52,22038396,119340,120.153554,FB,2022/03/04 18:00:51
2016-05-12,120.0,120.84,118.9,120.28,22035465,120079,119.933845,FB,2022/03/04 18:00:51
2016-05-13,120.38,120.64,119.68,119.81,18124286,97704,120.05565,FB,2022/03/04 18:00:51
2016-05-16,119.38,119.61,117.35,118.67,31247834,202777,118.313276,FB,2022/03/04 18:00:51
2016-05-17,118.88,119.01,117.2,117.35,21328648,118113,117.936582,FB,2022/03/04 18:00:51
2016-05-18,117.0,118.27,116.73,117.65,21642299,113322,117.528896,FB,2022/03/04 18:00:51
2016-05-19,117.07,117.49,115.88,116.81,20544109,114064,116.554899,FB,2022/03/04 18:00:51
2016-05-20,117.01,117.99,116.95,117.35,18944831,94746,117.458119,FB,2022/03/04 18:00:51
2016-05-23,117.42,117.6,115.94,115.97,20441004,108432,116.417139,FB,2022/03/04 18:00:51
2016-05-24,116.22,117.73,116.12,117.7,20180897,111988,117.101523,FB,2022/03/04 18:00:51
2016-05-25,118.11,118.665,117.38,117.89,20035494,106329,118.019847,FB,2022/03/04 18:00:51
2016-05-26,118.2,119.7601,117.92,119.47,18481340,95295,119.171686,FB,2022/03/04 18:00:51
2016-05-27,119.44,119.85,119.01,119.38,13493563,77660,119.404174,FB,2022/03/04 18:00:51
2016-05-31,119.48,120.1,118.121,118.81,23546597,113285,118.856302,FB,2022/03/04 18:00:51
2016-06-01,118.45,119.08,117.82,118.78,15029494,84483,118.688385,FB,2022/03/04 18:00:51
2016-06-02,118.72,135.6,118.22,118.93,13228310,78880,118.824811,FB,2022/03/04 18:00:51
2016-06-03,118.97,118.98,117.86,118.47,14135114,80528,118.441571,FB,2022/03/04 18:00:51
2016-06-06,118.62,119.43,118.36,118.79,12744676,75554,118.953906,FB,2022/03/04 18:00:51
2016-06-07,119.24,119.3,117.67,117.76,17103023,92890,118.13089,FB,2022/03/04 18:00:51
2016-06-08,117.76,118.6,117.27,118.39,14505596,82726,118.173795,FB,2022/03/04 18:00:51
2016-06-09,118.13,118.68,117.71,118.56,13859240,78909,118.316897,FB,2022/03/04 18:00:51
2016-06-10,117.52,118.11,116.26,116.62,18510826,111658,117.224317,FB,2022/03/04 18:00:51
2016-06-13,115.0,115.48,113.31,113.95,31717939,191082,114.299793,FB,2022/03/04 18:00:51
2016-06-14,114.07,114.95,113.58,114.94,17618479,117919,114.403348,FB,2022/03/04 18:00:51
2016-06-15,115.18,115.44,114.07,114.6,19819432,110424,114.812779,FB,2022/03/04 18:00:51
2016-06-16,114.0,114.5,112.94,114.39,19235055,120628,113.673166,FB,2022/03/04 18:00:51
2016-06-17,114.43,114.43,112.56,113.02,24644308,108706,113.248342,FB,2022/03/04 18:00:51
2016-06-20,113.77,114.72,112.75,113.37,20785390,113600,113.8941,FB,2022/03/04 18:00:51
2016-06-21,114.12,115.2142,113.97,114.38,19166269,107833,114.558756,FB,2022/03/04 18:00:51
2016-06-22,114.65,114.74,113.61,113.91,14846329,85797,114.182729,FB,2022/03/04 18:00:51
2016-06-23,114.37,115.09,113.54,115.08,16176895,92507,114.459241,FB,2022/03/04 18:00:51
2016-06-24,111.01,113.68,111.0,112.08,40643130,219206,112.520544,FB,2022/03/04 18:00:51
2016-06-27,111.5,111.57,108.23,108.97,36409606,213791,109.496158,FB,2022/03/04 18:00:51
2016-06-28,110.75,112.75,110.55,112.7,26808812,162634,112.005331,FB,2022/03/04 18:00:51
2016-06-29,113.4,114.25,113.04,114.16,20968273,121541,113.91732,FB,2022/03/04 18:00:51
2016-06-30,114.67,115.18,113.67,114.28,23192716,126655,114.255798,FB,2022/03/04 18:00:51
2016-07-01,114.2,115.13,113.81,114.19,14980023,85166,114.446153,FB,2022/03/04 18:00:51
2016-07-05,113.9,114.11,112.97,114.0,14207037,87734,113.569771,FB,2022/03/04 18:00:51
2016-07-06,113.32,116.79,112.97,116.7,24337586,135453,115.426461,FB,2022/03/04 18:00:51
2016-07-07,116.65,116.97,115.36,115.85,16613751,97804,115.936255,FB,2022/03/04 18:00:51
2016-07-08,116.43,117.5,115.85,117.24,18142597,100835,116.825359,FB,2022/03/04 18:00:51
2016-07-11,117.71,118.7,117.5,117.87,17711570,106024,118.136477,FB,2022/03/04 18:00:51
2016-07-12,118.59,118.72,117.57,117.93,15217700,91035,117.991646,FB,2022/03/04 18:00:51
2016-07-13,118.4,118.4,116.68,116.78,16207662,93366,117.163824,FB,2022/03/04 18:00:51
2016-07-14,117.5,117.64,116.7,117.29,14579736,78481,117.158177,FB,2022/03/04 18:00:51
2016-07-15,117.86,118.28,116.58,116.86,16645964,83778,117.172194,FB,2022/03/04 18:00:51
2016-07-18,117.34,119.61,116.89,119.37,20868367,109911,118.474409,FB,2022/03/04 18:00:51
2016-07-19,118.87,120.85,118.66,120.61,21541292,112381,120.143682,FB,2022/03/04 18:00:51
2016-07-20,121.2,122.2,120.56,121.92,20046452,103104,121.602695,FB,2022/03/04 18:00:51
2016-07-21,121.92,122.1,120.25,120.61,17766663,96203,120.916388,FB,2022/03/04 18:00:51
2016-07-22,119.9,121.01,119.31,121.0,18417400,89602,120.504963,FB,2022/03/04 18:00:51
2016-07-25,121.46,121.85,117.78,121.63,18487449,100798,121.168572,FB,2022/03/04 18:00:51
2016-07-26,122.0,122.07,120.75,121.22,17611964,95103,121.267549,FB,2022/03/04 18:00:51
2016-07-27,122.42,125.0,121.51,123.34,52654214,288526,124.354332,FB,2022/03/04 18:00:51
2016-07-28,127.51,128.33,123.63,125.0,78955758,382998,125.937389,FB,2022/03/04 18:00:51
2016-07-29,124.65,125.84,123.71,123.94,35058803,181254,124.803008,FB,2022/03/04 18:00:51
2016-08-01,123.85,124.58,122.86,124.31,25006749,144702,123.92262,FB,2022/03/04 18:00:51
2016-08-02,124.06,124.8,122.07,123.09,23968414,132303,123.066906,FB,2022/03/04 18:00:51
2016-08-03,123.09,123.92,122.31,122.51,18525316,104655,122.805355,FB,2022/03/04 18:00:51
2016-08-04,122.94,124.79,122.51,124.36,21065944,108205,123.942399,FB,2022/03/04 18:00:51
2016-08-05,125.0,125.835,124.6184,125.15,20184035,111053,125.294715,FB,2022/03/04 18:00:51
2016-08-08,125.25,125.45,124.55,125.26,15233929,68365,124.99518,FB,2022/03/04 18:00:51
2016-08-09,125.33,126.09,124.53,125.06,19620967,116059,125.38276,FB,2022/03/04 18:00:51
2016-08-10,125.07,125.48,124.54,124.88,10633148,64607,124.954747,FB,2022/03/04 18:00:51
2016-08-11,125.2,125.38,124.75,124.9,11729519,65902,125.109286,FB,2022/03/04 18:00:51
2016-08-12,124.7,125.0,124.18,124.88,12158955,69779,124.70116,FB,2022/03/04 18:00:51
2016-08-15,124.91,124.92,123.7,123.9,19295130,124432,124.060008,FB,2022/03/04 18:00:51
2016-08-16,123.48,123.92,122.78,123.3,14222410,90275,123.441516,FB,2022/03/04 18:00:51
2016-08-17,123.66,124.38,122.85,124.37,13794179,87865,123.652404,FB,2022/03/04 18:00:51
2016-08-18,124.01,124.26,123.64,123.91,12400816,78219,123.945654,FB,2022/03/04 18:00:51
2016-08-19,123.59,124.157,123.28,123.56,11660164,69727,123.688062,FB,2022/03/04 18:00:51
2016-08-22,123.34,124.83,123.11,124.15,14386361,78843,124.210773,FB,2022/03/04 18:00:51
2016-08-23,124.51,125.09,124.25,124.37,13309452,79755,124.621304,FB,2022/03/04 18:00:51
2016-08-24,124.47,124.69,123.09,123.48,12243719,75442,123.818203,FB,2022/03/04 18:00:51
2016-08-25,123.12,124.37,123.1,123.89,10730811,70295,123.922073,FB,2022/03/04 18:00:51
2016-08-26,124.05,125.19,123.91,124.96,17503355,98389,124.613858,FB,2022/03/04 18:00:51
2016-08-29,124.88,126.73,124.35,126.54,15925900,97051,126.035083,FB,2022/03/04 18:00:51
2016-08-30,126.6,126.6,125.15,125.84,17804286,113746,125.738874,FB,2022/03/04 18:00:51
2016-08-31,125.6,126.22,125.1,126.12,14200636,83124,125.899247,FB,2022/03/04 18:00:51
2016-09-01,126.4,126.63,125.6,126.17,13536125,81023,126.205747,FB,2022/03/04 18:00:51
2016-09-02,126.84,126.86,126.0,126.51,12118773,68204,126.464797,FB,2022/03/04 18:00:51
2016-09-06,126.74,129.94,126.47,129.73,26274857,155056,128.745007,FB,2022/03/04 18:00:51
2016-09-07,130.0,131.98,129.95,131.05,27990796,159904,130.921138,FB,2022/03/04 18:00:51
2016-09-08,130.92,131.08,129.81,130.27,15676595,96817,130.247911,FB,2022/03/04 18:00:51
2016-09-09,129.71,129.949,127.1,127.1,27100679,167217,128.191536,FB,2022/03/04 18:00:51
2016-09-12,125.98,128.76,125.75,128.69,21252752,126579,127.835288,FB,2022/03/04 18:00:51
2016-09-13,128.13,128.35,126.66,127.21,18013982,115826,127.250077,FB,2022/03/04 18:00:51
2016-09-14,126.94,128.8,126.89,127.77,15713888,99927,127.946694,FB,2022/03/04 18:00:51
2016-09-15,127.96,129.1,127.67,128.35,15111838,89261,128.502952,FB,2022/03/04 18:00:51
2016-09-16,128.22,129.18,128.2,129.07,24119174,85377,128.776037,FB,2022/03/04 18:00:51
2016-09-19,129.91,129.94,128.26,128.65,14958794,84456,129.061062,FB,2022/03/04 18:00:51
2016-09-20,129.13,129.17,128.0307,128.64,11083780,69984,128.63179,FB,2022/03/04 18:00:51
2016-09-21,129.13,130.005,128.39,129.94,14068336,76427,129.317036,FB,2022/03/04 18:00:51
2016-09-22,130.5,130.73,129.56,130.08,15538307,87363,130.181139,FB,2022/03/04 18:00:51
2016-09-23,127.53,128.6,127.3,127.96,28326166,149846,127.917576,FB,2022/03/04 18:00:51
2016-09-26,127.42,128.16,126.8,127.31,15064940,88406,127.374132,FB,2022/03/04 18:00:51
2016-09-27,127.63,129.01,127.43,128.69,15629261,94248,128.386463,FB,2022/03/04 18:00:51
2016-09-28,129.21,129.47,128.4,129.23,12047636,73528,128.944189,FB,2022/03/04 18:00:51
2016-09-29,129.23,129.29,127.55,128.09,14532241,97275,128.325886,FB,2022/03/04 18:00:51
2016-09-30,128.13,128.59,127.45,128.27,18402945,91548,128.17026,FB,2022/03/04 18:00:51
2016-10-03,128.41,129.09,127.8,128.77,13156943,80911,128.361918,FB,2022/03/04 18:00:51
2016-10-04,129.18,129.2765,127.5499,128.19,14307548,94376,128.221762,FB,2022/03/04 18:00:51
2016-10-05,128.38,128.8,127.83,128.47,12386753,77259,128.309964,FB,2022/03/04 18:00:51
2016-10-06,128.43,129.06,128.08,128.74,11682727,70745,128.710037,FB,2022/03/04 18:00:51
2016-10-07,129.06,129.25,128.33,128.99,12804420,78755,128.861178,FB,2022/03/04 18:00:51
2016-10-10,129.69,130.7,129.2,130.24,14958720,86773,130.193926,FB,2022/03/04 18:00:51
2016-10-11,130.25,130.64,128.23,128.88,17537928,113534,129.247782,FB,2022/03/04 18:00:51
2016-10-12,129.01,129.66,128.46,129.05,11072991,74454,129.072487,FB,2022/03/04 18:00:51
2016-10-13,128.21,128.25,126.75,127.82,17139306,110669,127.492016,FB,2022/03/04 18:00:51
2016-10-14,128.5,128.95,127.58,127.88,13345292,77035,128.210855,FB,2022/03/04 18:00:51
2016-10-17,128.2,128.47,127.32,127.54,11351681,66236,127.833578,FB,2022/03/04 18:00:51
2016-10-18,128.65,129.39,128.01,128.57,13503967,86300,128.802006,FB,2022/03/04 18:00:51
2016-10-19,128.77,130.47,128.6,130.11,16745001,101932,130.013681,FB,2022/03/04 18:00:51
2016-10-20,130.1,130.66,129.5,130.0,13167503,82729,130.110359,FB,2022/03/04 18:00:51
2016-10-21,129.78,132.13,129.7,132.07,19088794,101867,131.03908,FB,2022/03/04 18:00:51
2016-10-24,132.79,133.405,132.15,133.28,17470191,95178,133.022184,FB,2022/03/04 18:00:51
2016-10-25,133.5,133.5,132.22,132.29,13343987,89137,132.664787,FB,2022/03/04 18:00:51
2016-10-26,131.99,132.26,130.935,131.04,13085367,82324,131.484303,FB,2022/03/04 18:00:51
2016-10-27,131.75,131.8,129.27,129.69,16741393,104924,130.216537,FB,2022/03/04 18:00:51
2016-10-28,130.47,132.97,129.93,131.29,24551790,137325,131.661844,FB,2022/03/04 18:00:51
2016-10-31,132.01,132.12,130.8835,130.99,15669048,89958,131.253297,FB,2022/03/04 18:00:51
2016-11-01,131.5,131.94,128.65,129.5,22222038,137066,129.965505,FB,2022/03/04 18:00:51
2016-11-02,130.04,130.23,126.28,127.17,50192316,290464,126.08337,FB,2022/03/04 18:00:51
2016-11-03,122.0,123.28,119.5,120.0,63894280,379182,120.789098,FB,2022/03/04 18:00:51
2016-11-04,119.27,121.93,119.25,120.75,30549234,173309,120.899024,FB,2022/03/04 18:00:51
2016-11-07,123.15,123.2089,121.35,122.15,23008880,131962,122.184811,FB,2022/03/04 18:00:51
2016-11-08,122.0,124.61,121.54,124.22,19461468,116822,123.151536,FB,2022/03/04 18:00:51
2016-11-09,121.5,123.81,120.51,123.18,31947186,196244,122.491769,FB,2022/03/04 18:00:51
2016-11-10,124.17,124.18,115.27,120.8,67847354,405778,119.111094,FB,2022/03/04 18:00:51
2016-11-11,119.78,120.7,118.15,119.02,32849487,197539,119.015677,FB,2022/03/04 18:00:51
2016-11-14,119.0,119.1256,113.5535,115.08,51390384,294496,115.562723,FB,2022/03/04 18:00:51
2016-11-15,116.11,118.49,115.83,117.2,34681469,209766,117.381553,FB,2022/03/04 18:00:51
2016-11-16,114.78,117.88,114.21,116.34,32398017,176273,116.205315,FB,2022/03/04 18:00:51
2016-11-17,116.86,117.79,116.01,117.79,18597908,108669,117.009391,FB,2022/03/04 18:00:51
2016-11-18,118.33,119.13,116.84,117.02,22879613,126381,117.732685,FB,2022/03/04 18:00:51
2016-11-21,118.2,121.95,117.8,121.77,35415483,190754,120.51181,FB,2022/03/04 18:00:51
2016-11-22,122.4,122.98,120.9,121.47,26089163,146793,121.743027,FB,2022/03/04 18:00:51
2016-11-23,121.23,121.31,119.94,120.84,15672136,97802,120.444938,FB,2022/03/04 18:00:51
2016-11-25,121.03,121.14,120.07,120.38,8658705,50385,120.494959,FB,2022/03/04 18:00:51
2016-11-28,120.01,121.69,119.82,120.41,18101489,101837,120.778212,FB,2022/03/04 18:00:51
2016-11-29,120.57,122.1,120.4,120.87,18891162,110297,121.303922,FB,2022/03/04 18:00:51
2016-11-30,120.43,121.79,117.95,118.42,30192922,158475,119.196964,FB,2022/03/04 18:00:51
2016-12-01,118.38,118.45,114.0,115.1,43277506,259190,115.346376,FB,2022/03/04 18:00:51
2016-12-02,115.0,116.48,114.3,115.4,25085582,131536,115.557906,FB,2022/03/04 18:00:51
2016-12-05,115.95,117.57,115.07,117.43,20213690,117638,116.809085,FB,2022/03/04 18:00:51
2016-12-06,117.7,117.795,116.33,117.31,19131341,111086,116.984634,FB,2022/03/04 18:00:51
2016-12-07,117.0,117.95,116.57,117.95,21914257,119333,117.427761,FB,2022/03/04 18:00:51
2016-12-08,117.98,119.5,117.64,118.91,22443256,124203,118.780687,FB,2022/03/04 18:00:51
2016-12-09,119.22,119.94,118.95,119.68,17464736,105693,119.479363,FB,2022/03/04 18:00:51
2016-12-12,119.2,119.24,117.65,117.77,17805584,107318,118.180114,FB,2022/03/04 18:00:51
2016-12-13,117.86,121.52,117.61,120.31,29769418,166396,120.229618,FB,2022/03/04 18:00:51
2016-12-14,120.0,121.69,118.85,120.21,25915805,144441,120.44306,FB,2022/03/04 18:00:51
2016-12-15,119.96,122.5,119.63,120.57,20140012,115399,120.472279,FB,2022/03/04 18:00:51
2016-12-16,121.04,121.5,119.27,119.87,25324299,104682,120.175638,FB,2022/03/04 18:00:51
2016-12-19,119.85,120.36,118.51,119.24,15918466,92924,119.458983,FB,2022/03/04 18:00:51
2016-12-20,119.39,119.77,118.8,119.09,13684402,81397,119.232868,FB,2022/03/04 18:00:51
2016-12-21,118.92,119.2,118.48,119.04,10768001,67778,118.878255,FB,2022/03/04 18:00:51
2016-12-22,118.86,118.99,116.93,117.4,16258587,98873,117.635851,FB,2022/03/04 18:00:51
2016-12-23,117.0,117.56,116.3,117.27,10889985,65740,116.950991,FB,2022/03/04 18:00:51
2016-12-27,117.11,118.68,116.864,118.01,12051601,76509,118.134125,FB,2022/03/04 18:00:51
2016-12-28,118.2,118.25,116.65,116.92,12088077,73837,117.087227,FB,2022/03/04 18:00:51
